Produkttransaktioner;;;;;;;;;;;;;;;;
Ordernr;External Customer no.;Kundnamn;Fakt.nr;Fakturadatum;Redovisn. år/period;Produktnr;Er ref.;Benämning;Antal;Märke;Trans.upplysn. 1;Invoice Reference (R7);Order category;Belopp;ISO-kod;Belopp (SEK)
4785;456;BASF SE;12003407;7/31/2025;2025/7;PP001;Marie Robine & Marilyne Sylvestre;DNA-preparation - bulk 1;9;;;;0;927.00;EUR;10300.82
4785;456;BASF SE;12003407;7/31/2025;2025/7;SPB06;Marie Robine & Marilyne Sylvestre;Subsampling seeds Bulk;9;;;;0;63.00;EUR;700.06
4785;456;BASF SE;12003407;7/31/2025;2025/7;QLB07;Marie Robine & Marilyne Sylvestre;Qualitative test - BY;45;;;;0;315.00;EUR;3500.28
4786;456;BASF SE;12003407;7/31/2025;2025/7;Fritext;Marie Robine & Marilyne Sylvestre;SE-25-0770;1;;;;0;0.00;EUR;0.00
4786;456;BASF SE;12003407;7/31/2025;2025/7;SPB06;Marie Robine & Marilyne Sylvestre;Subsampling seeds Bulk;9;;;;0;63.00;EUR;700.06
4786;456;BASF SE;12003407;7/31/2025;2025/7;PP001;Marie Robine & Marilyne Sylvestre;DNA-preparation - bulk 1;9;;;;0;927.00;EUR;10300.82
4786;456;BASF SE;12003407;7/31/2025;2025/7;QLB07;Marie Robine & Marilyne Sylvestre;Qualitative test - BY;45;;;;0;315.00;EUR;3500.28
4787;456;BASF SE;12003407;7/31/2025;2025/7;Fritext;Marie Robine & Marilyne Sylvestre;SE-25-0780;1;;;;0;0.00;EUR;0.00
4787;456;BASF SE;12003407;7/31/2025;2025/7;SPB06;Marie Robine & Marilyne Sylvestre;Subsampling seeds Bulk;9;;;;0;63.00;EUR;700.06
4787;456;BASF SE;12003407;7/31/2025;2025/7;PP001;Marie Robine & Marilyne Sylvestre;DNA-preparation - bulk 1;9;;;;0;927.00;EUR;10300.82
4787;456;BASF SE;12003407;7/31/2025;2025/7;QLB07;Marie Robine & Marilyne Sylvestre;Qualitative test - BY;1;;;;0;7.00;EUR;77.78
4787;456;BASF SE;12003407;7/31/2025;2025/7;XX050;Marie Robine & Marilyne Sylvestre;Accelerated turnaround time Express;9;;;;0;270.00;EUR;3000.24
4788;456;BASF SE;12003407;7/31/2025;2025/7;Fritext;Marie Robine & Marilyne Sylvestre;SE-25-0818;1;;;;0;0.00;EUR;0.00
4788;456;BASF SE;12003407;7/31/2025;2025/7;PP001;Marie Robine & Marilyne Sylvestre;DNA-preparation - bulk 1;6;;;;0;618.00;EUR;6867.22
4788;456;BASF SE;12003407;7/31/2025;2025/7;SPB06;Marie Robine & Marilyne Sylvestre;Subsampling seeds Bulk;6;;;;0;42.00;EUR;466.70
4788;456;BASF SE;12003407;7/31/2025;2025/7;QLB07;Marie Robine & Marilyne Sylvestre;Qualitative test - BY;30;;;;0;210.00;EUR;2333.52
4788;456;BASF SE;12003407;7/31/2025;2025/7;XX025;Marie Robine & Marilyne Sylvestre;Accelerated turnaround time Semi-express;6;;;;0;90.00;EUR;1000.08
4789;456;BASF SE;12003407;7/31/2025;2025/7;Fritext;Marie Robine & Marilyne Sylvestre;SE-25-0828;1;;;;0;0.00;EUR;0.00
4789;456;BASF SE;12003407;7/31/2025;2025/7;PP001;Marie Robine & Marilyne Sylvestre;DNA-preparation - bulk 1;6;;;;0;618.00;EUR;6867.22
4789;456;BASF SE;12003407;7/31/2025;2025/7;SPB06;Marie Robine & Marilyne Sylvestre;Subsampling seeds Bulk;6;;;;0;42.00;EUR;466.70
4789;456;BASF SE;12003407;7/31/2025;2025/7;QLB07;Marie Robine & Marilyne Sylvestre;Qualitative test - BY;30;;;;0;210.00;EUR;2333.52
4789;456;BASF SE;12003407;7/31/2025;2025/7;XX025;Marie Robine & Marilyne Sylvestre;Accelerated turnaround time Semi-express;6;;;;0;90.00;EUR;1000.08
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;Fritext;Heidi Heittola;SE-25-0321;1;;;;0;0.00;EUR;0.00
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;EXT013;Heidi Heittola;DNA preparation 96-well plate;3;;;;0;795.00;EUR;8587.59
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;SNP002;Heidi Heittola;Routine SNP analysis (KASP technology);288;;;;0;40.32;EUR;435.54
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;SNP006;Heidi Heittola;Zygosity report;3;;;;0;57.00;EUR;615.71
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;ADS009;Heidi Heittola;Sampling into plates;3;;;;0;72.00;EUR;777.74
4493;656;Boreal Plant Breeding Ltd;12003139;5/20/2025;2025/5;Fritext;Heidi Heittola;Invoice to: toimisto@boreal.fi;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0417;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;12;;;;0;1320.00;EUR;14258.64
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;60;;;;0;300.00;EUR;3240.60
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0436;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;16;;;;0;1760.00;EUR;19011.52
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;80;;;;0;400.00;EUR;4320.80
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0458;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;5;;;;0;550.00;EUR;5941.10
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;25;;;;0;125.00;EUR;1350.25
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0467;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;11;;;;0;1210.00;EUR;13070.42
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;55;;;;0;275.00;EUR;2970.55
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0489;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;3;;;;0;330.00;EUR;3564.66
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;15;;;;0;75.00;EUR;810.15
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0510;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;13;;;;0;1430.00;EUR;15446.86
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;65;;;;0;325.00;EUR;3510.65
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0526;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;13;;;;0;1430.00;EUR;15446.86
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;65;;;;0;325.00;EUR;3510.65
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0534;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;8;;;;0;880.00;EUR;9505.76
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;40;;;;0;200.00;EUR;2160.40
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0422;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1188.22
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;162.03
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;324.06
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0438;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1188.22
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;162.03
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;324.06
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0457;1;;;;0;0.00;EUR;0.00
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;4;;;;0;440.00;EUR;4752.88
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;12;;;;0;60.00;EUR;648.12
4528;943;Deutsche Saatveredelung AG;12003177;5/30/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;4;;;;0;120.00;EUR;1296.24
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0333;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;19;;;;0;2090.00;EUR;22576.18
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;95;;;;0;475.00;EUR;5130.95
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0351;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;5;;;;0;550.00;EUR;5941.10
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;25;;;;0;125.00;EUR;1350.25
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0399;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;20;;;;0;2200.00;EUR;23764.40
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;100;;;;0;500.00;EUR;5401.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0412;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;9;;;;0;990.00;EUR;10693.98
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;45;;;;0;225.00;EUR;2430.45
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0304;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1188.22
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;162.03
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;324.06
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0385;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1188.22
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;162.03
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;324.06
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0411;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;162.03
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;324.06
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;Fritext;Silke Janschke/Marei;SE-25-0364;1;;;;0;0.00;EUR;0.00
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1188.22
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB03;Silke Janschke/Marei;Qualitative test - GM;5;;;;0;25.00;EUR;270.05
4496;943;Deutsche Saatveredelung AG;12003136;5/20/2025;2025/5;QLB02;Silke Janschke/Marei;Qualitative test - ID;1;;;;0;22.00;EUR;237.64
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;Fritext;Silke Janschke/Marei;SE-25-0546;1;;;;0;0.00;EUR;0.00
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;8;;;;0;880.00;EUR;9598.16
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;QLB03;Silke Janschke/Marei;Qualitative test - GM;40;;;;0;200.00;EUR;2181.40
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;Fritext;Silke Janschke/Marei;SE-25-0576;1;;;;0;0.00;EUR;0.00
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;5;;;;0;550.00;EUR;5998.85
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;QLB03;Silke Janschke/Marei;Qualitative test - GM;25;;;;0;125.00;EUR;1363.38
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;Fritext;Silke Janschke/Marei;SE-25-0602;1;;;;0;0.00;EUR;0.00
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1199.77
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;QLB03;Silke Janschke/Marei;Qualitative test - GM;5;;;;0;25.00;EUR;272.68
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;Fritext;Silke Janschke/Marei;SE-25-0653;1;;;;0;0.00;EUR;0.00
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1199.77
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;163.61
4629;943;Deutsche Saatveredelung AG;12003238;6/30/2025;2025/6;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;327.21
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0671;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;2;;;;0;220.00;EUR;2444.64
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;10;;;;0;50.00;EUR;555.60
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0699;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;22;;;;0;2420.00;EUR;26891.04
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;110;;;;0;550.00;EUR;6111.60
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0708;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;24;;;;0;2640.00;EUR;29335.68
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;120;;;;0;600.00;EUR;6667.20
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX025;Silke Janschke/Marei;Accelerated turnaround time Semi-express;24;;;;0;360.00;EUR;4000.32
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0719;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;18;;;;0;1980.00;EUR;22001.76
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;90;;;;0;450.00;EUR;5000.40
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX025;Silke Janschke/Marei;Accelerated turnaround time Semi-express;18;;;;0;270.00;EUR;3000.24
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0722;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;18;;;;0;1980.00;EUR;22001.76
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;90;;;;0;450.00;EUR;5000.40
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0726;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;15;;;;0;1650.00;EUR;18334.80
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;75;;;;0;375.00;EUR;4167.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0748;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;12;;;;0;1320.00;EUR;14667.84
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;60;;;;0;300.00;EUR;3333.60
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0768;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;14;;;;0;1540.00;EUR;17112.48
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;70;;;;0;350.00;EUR;3889.20
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0670;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1222.32
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;3;;;;0;15.00;EUR;166.68
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;333.36
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0670;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;2;;;;0;220.00;EUR;2444.64
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;6;;;;0;30.00;EUR;333.36
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;2;;;;0;60.00;EUR;666.72
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0682;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1222.32
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;5;;;;0;25.00;EUR;277.80
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;333.36
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0733;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1222.32
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;5;;;;0;25.00;EUR;277.80
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;1;;;;0;30.00;EUR;333.36
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0746;1;;;;0;0.00;EUR;0.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;10;;;;0;1100.00;EUR;12223.20
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;50;;;;0;250.00;EUR;2778.00
4686;943;Deutsche Saatveredelung AG;12003344;7/29/2025;2025/7;XX050;Silke Janschke/Marei;Accelerated turnaround time Express;10;;;;0;300.00;EUR;3333.60
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0773;1;;;;0;0.00;EUR;0.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;4;;;;0;440.00;EUR;4889.28
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;20;;;;0;100.00;EUR;1111.20
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0774;1;;;;0;0.00;EUR;0.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;1;;;;0;110.00;EUR;1222.32
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;5;;;;0;25.00;EUR;277.80
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0800;1;;;;0;0.00;EUR;0.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;2;;;;0;220.00;EUR;2444.64
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;6;;;;0;30.00;EUR;333.36
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;XX025;Silke Janschke/Marei;Accelerated turnaround time Semi-express;2;;;;0;60.00;EUR;666.72
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0808;1;;;;0;0.00;EUR;0.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;15;;;;0;1650.00;EUR;18334.80
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;QLB03;Silke Janschke/Marei;Qualitative test - GM;75;;;;0;375.00;EUR;4167.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;Fritext;Silke Janschke/Marei;SE-25-0809;1;;;;0;0.00;EUR;0.00
4757;943;Deutsche Saatveredelung AG;12003397;7/30/2025;2025/7;PP001;Silke Janschke/Marei;DNA-preparation - bulk 1;3;;;;0;330.00;EUR;3666.96
